receiver_deployment_id,receiver_name,purchasing_organisation,receiver_project_name,receiver_status,receiver_deployment_datetime,installation_name,station_name,receiver_deployment_longitude,receiver_deployment_latitude,depth_below_surface,receiver_recovery_datetime,receiver_recovery_longitude,receiver_recovery_latitude,active
106006920,VR2W-113962,James Cook University,Townsville Reefs,RECOVERED,2013-09-30 06:15:00,Little Broadhurst Reef,Little Broadhurst 2,147.68883,-18.9338,,2014-04-15 07:00:36,147.68883,-18.9338,NO
106007099,VR2W-111027,James Cook University,Townsville Reefs,RECOVERED,2013-09-30 04:15:00,Davies Reef,Davies 1,147.62935,-18.84598,,2014-04-15 21:59:36,147.62935,-18.84598,NO
106007106,VR2W-111028,James Cook University,Townsville Reefs,RECOVERED,2013-09-30 03:40:00,Davies Reef,Davies 2,147.62492,-18.83558,,2014-04-15 22:39:36,147.62492,-18.83558,NO
106007009,VR2W-113963,James Cook University,Townsville Reefs,RECOVERED,2013-09-30 00:20:00,Wheeler Reef,Wheeler 3,147.52413,-18.80363,,2014-04-16 04:41:59,147.52413,-18.80363,NO
106007012,VR2W-113964,James Cook University,Townsville Reefs,RECOVERED,2013-09-29 23:25:00,Wheeler Reef,Wheeler 4,147.53392,-18.80268,,2014-04-16 04:08:37,147.53392,-18.80268,NO
106007015,VR2W-113965,James Cook University,Townsville Reefs,RECOVERED,2013-09-29 22:45:00,Wheeler Reef,Wheeler 5,147.5334,-18.7936,,2014-04-16 03:22:52,147.5334,-18.7936,NO
106006999,VR2W-111024,James Cook University,Townsville Reefs,RECOVERED,2013-09-29 21:59:00,Wheeler Reef,Wheeler 1,147.52143,-18.7936,,2014-04-16 00:38:39,147.52143,-18.7936,NO
106007078,VR2W-111025,James Cook University,Townsville Reefs,RECOVERED,2013-09-29 07:15:00,Centipede Reef,Centipede 1,147.51241,-18.74403,,2014-04-16 06:20:36,147.51241,-18.74403,NO
106007081,VR2W-111026,James Cook University,Townsville Reefs,RECOVERED,2013-09-29 06:30:00,Centipede Reef,Centipede 2,147.51303,-18.74033,,2014-04-16 06:48:36,147.51303,-18.74033,NO
106007021,VR2W-113971,James Cook University,Townsville Reefs,RECOVERED,2013-09-29 04:15:00,Yankee reef,Yankee 2,147.50113,-18.56934,,2014-04-16 23:08:12,147.50113,-18.56934,NO
106007027,VR2W-113972,James Cook University,Townsville Reefs,RECOVERED,2013-09-29 03:35:00,Yankee reef,Yankee 3,147.50064,-18.55218,,2014-04-16 22:32:36,147.50064,-18.55218,NO
106007018,VR2W-113970,James Cook University,Townsville Reefs,RECOVERED,2013-09-29 02:45:00,Yankee reef,Yankee 1,147.48285,-18.56962,,2014-04-16 23:47:40,147.48285,-18.56962,NO
106007030,VR2W-113966,James Cook University,Townsville Reefs,RECOVERED,2013-09-29 00:50:00,Arc reef,Arc 1,147.44325,-18.49522,,2014-04-17 01:22:39,147.44325,-18.49522,NO
106007088,VR2W-113967,James Cook University,Townsville Reefs,RECOVERED,2013-09-29 00:10:00,Cotton Reef,Cotton 1,147.40135,-18.48286,,2014-04-17 02:35:36,147.40135,-18.48286,NO
106007112,VR2W-113974,James Cook University,Townsville Reefs,RECOVERED,2013-09-28 23:00:00,Glow Reef,Glow 3,147.40167,-18.52847,,2014-04-17 05:05:49,147.40167,-18.52847,NO
106007109,VR2W-113973,James Cook University,Townsville Reefs,RECOVERED,2013-09-28 21:50:00,Glow Reef,Glow 2,147.39052,-18.53281,,2014-04-17 04:30:25,147.39052,-18.53281,NO
106007121,VR2W-113968,James Cook University,Townsville Reefs,RECOVERED,2013-09-28 05:30:00,Grub Reef,Grub 3,147.40012,-18.63232,,2014-04-17 23:08:06,147.40012,-18.63232,NO
106007124,VR2W-113969,James Cook University,Townsville Reefs,RECOVERED,2013-09-28 04:30:00,Grub Reef,Grub 4,147.43146,-18.60351,,2014-04-17 06:53:08,147.43146,-18.60351,NO
106007118,VR2W-113948,James Cook University,Townsville Reefs,RECOVERED,2013-09-28 03:30:00,Grub Reef,Grub 2,147.39362,-18.64517,,2014-04-17 22:24:36,147.39362,-18.64517,NO
106007115,VR2W-113947,James Cook University,Townsville Reefs,RECOVERED,2013-09-28 02:30:00,Grub Reef,Grub 1,147.42267,-18.6504,,2014-04-17 21:46:04,147.42267,-18.6504,NO
106238152,VR2W-113951,James Cook University,Townsville Reefs,RECOVERED,2013-09-27 23:15:00,Helix Reef,Helix 2,147.29492,-18.6195,,2014-04-18 06:02:25,147.29492,-18.6195,NO
106264174,VR2W-114294,James Cook University,Townsville Reefs,RECOVERED,2013-09-27 22:10:00,Helix Reef,Helix 8,147.30188,-18.61988,,2014-04-18 01:30:36,147.30188,-18.61988,NO
106247159,VR2W-113952,James Cook University,Townsville Reefs,RECOVERED,2013-09-27 21:40:00,Helix Reef,Helix 3,147.3018,-18.62512,,2014-04-18 02:42:07,147.3018,-18.62512,NO
106250662,VR2W-113953,James Cook University,Townsville Reefs,RECOVERED,2013-09-27 02:10:00,Helix Reef,Helix 4,147.29422,-18.62953,,2014-04-18 04:13:48,147.29422,-18.62953,NO
106232649,VR2W-111021,James Cook University,Townsville Reefs,RECOVERED,2013-09-27 01:15:00,Helix Reef,Helix 1,147.29207,-18.62303,,2014-04-18 05:28:24,147.29207,-18.62303,NO
106255165,VR2W-114281,James Cook University,Townsville Reefs,RECOVERED,2013-09-27 00:20:00,Helix Reef,Helix 5,147.29221,-18.6275,,2014-04-18 01:45:40,147.29221,-18.6275,NO
106259668,VR2W-114282,James Cook University,Townsville Reefs,RECOVERED,2013-09-26 23:30:00,Helix Reef,Helix 6,147.29901,-18.62824,,2014-04-18 04:45:36,147.29901,-18.62824,NO
106261671,VR2W-114290,James Cook University,Townsville Reefs,RECOVERED,2013-09-26 23:30:00,Helix Reef,Helix 7,147.29942,-18.61792,,2014-04-18 00:54:49,147.29942,-18.61792,NO
139946359,VR2W-122902,Charles Darwin University,NESP Northern Australian hotspots for the recovery of threatened euryhaline species,RECOVERED,2013-09-26 23:30:00,East Alligator River,EA02,132.77002,-12.19644,,2017-04-04 00:45:00,132.77002,-12.19644,NO
139942102,VR2W-123115,Charles Darwin University,NESP Northern Australian hotspots for the recovery of threatened euryhaline species,RECOVERED,2013-09-26 22:30:00,East Alligator River,EA01,132.78729,-12.21068,,2017-04-04 01:15:00,132.78729,-12.21068,NO
105982810,VR2W-111019,James Cook University,Townsville Reefs,RECOVERED,2013-09-26 21:17:00,Keeper Reef,Keeper 2,147.28162,-18.73393,,2014-04-18 22:16:33,147.28162,-18.73393,NO
105982807,VR2W-111018,James Cook University,Townsville Reefs,RECOVERED,2013-09-26 04:35:00,Keeper Reef,Keeper 1,147.25417,-18.75389,,2014-04-18 21:28:36,147.25417,-18.75389,NO
106006966,VR2W-114285,James Cook University,Townsville Reefs,RECOVERED,2013-09-26 02:20:00,Lodestone Reef,Lodestone 6,147.10889,-18.68198,,2014-04-19 01:50:36,147.10889,-18.68198,NO
106006955,VR2W-114284,James Cook University,Townsville Reefs,RECOVERED,2013-09-26 01:25:00,Lodestone Reef,Lodestone 5,147.09874,-18.68502,,2014-04-19 02:38:36,147.09874,-18.68502,NO
106006948,VR2W-113950,James Cook University,Townsville Reefs,RECOVERED,2013-09-26 00:35:00,Lodestone Reef,Lodestone 4,147.11639,-18.68133,,2014-04-19 01:02:29,147.11639,-18.68133,NO
106006969,VR2W-114286,James Cook University,Townsville Reefs,RECOVERED,2013-09-25 23:45:00,Lodestone Reef,Lodestone 7,147.12059,-18.69242,,2014-04-19 00:20:36,147.12059,-18.69242,NO
106006941,VR2W-113949,James Cook University,Townsville Reefs,RECOVERED,2013-09-25 22:37:00,Lodestone Reef,Lodestone 3,147.11043,-18.70023,,2014-04-19 04:10:36,147.11043,-18.70023,NO
106006972,VR2W-114288,James Cook University,Townsville Reefs,RECOVERED,2013-09-25 21:55:00,Lodestone Reef,Lodestone 8,147.10106,-18.70155,,2014-04-19 04:43:36,147.10106,-18.70155,NO
106006907,VR2W-111011,James Cook University,Townsville Reefs,DEPLOYED,2013-09-25 07:45:00,Kelso Reef,Kelso 1,146.99127,-18.4178,,,,,NO
106006910,VR2W-111012,James Cook University,Townsville Reefs,RECOVERED,2013-09-25 07:45:00,Kelso Reef,Kelso 2,146.99101,-18.41768,,2014-04-20 04:12:16,146.99101,-18.41768,NO
106006934,VR2W-111016,James Cook University,Townsville Reefs,RECOVERED,2013-09-25 06:45:00,Lodestone Reef,Lodestone 2,147.0909,-18.69922,,2014-04-19 05:32:24,147.0909,-18.69922,NO
106006927,VR2W-111015,James Cook University,Townsville Reefs,RECOVERED,2013-09-25 05:59:00,Lodestone Reef,Lodestone 1,147.08833,-18.69122,,2014-04-19 07:06:01,147.08833,-18.69122,NO
106007065,VR2W-111013,James Cook University,Townsville Reefs,RECOVERED,2013-09-25 05:40:00,John Brewer Reef,Brewer 1,147.02374,-18.6368,,2014-04-19 23:20:36,147.02374,-18.6368,NO
106280160,VR2W-103683,James Cook University,Townsville Reefs,RECOVERED,2013-09-25 00:15:00,John Brewer Reef,Brewer 1,147.02374,-18.6368,,2014-04-19 22:22:11,147.02374,-18.6368,NO
111195093,VR2W-114415,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2013-09-25 00:07:13,NSW DPI offshore FAD array,FAD Port Stephens,152.411717,-32.782783,8.0,2014-08-18 12:13:39,152.411717,-32.782783,NO
111195086,VR2W-115183,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2013-09-25 00:06:52,NSW DPI offshore FAD array,FAD Forster,152.678,-32.220183,8.0,2014-08-19 10:50:19,152.678,-32.220183,NO
111195079,VR2W-100743,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2013-09-25 00:06:26,NSW DPI offshore FAD array,FAD Laurieton,152.93725,-31.660017,8.0,2014-08-19 10:51:21,152.93725,-31.660017,NO
111195072,VR2W-100736,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2013-09-25 00:06:08,NSW DPI offshore FAD array,FAD Port Macq,153.07875,-31.40945,8.0,2014-08-19 10:54:43,153.07875,-31.40945,NO
111195069,VR2W-114411,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2013-09-25 00:05:46,NSW DPI offshore FAD array,FAD SWR,153.196717,-30.842233,8.0,2014-08-19 10:55:58,153.196717,-30.842233,NO
111195062,VR2W-121035,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2013-09-25 00:05:12,NSW DPI offshore FAD array,FAD Coffs Harbour,153.360083,-30.471667,8.0,2014-08-19 10:56:38,153.360083,-30.471667,NO
111195055,VR2W-121359,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2013-09-25 00:04:45,NSW DPI offshore FAD array,FAD Wooli,153.435283,-29.878383,8.0,2014-08-18 12:08:16,153.435283,-29.878383,NO
111195048,VR2W-121043,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2013-09-25 00:04:23,NSW DPI offshore FAD array,FAD Evans Head,153.6865,-29.1067,8.0,2014-08-19 10:57:39,153.6865,-29.1067,NO
111195041,VR2W-121365,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2013-09-25 00:03:58,NSW DPI offshore FAD array,FAD Ballina,153.686483,-28.907167,8.0,2014-08-18 12:12:18,153.686483,-28.907167,NO
111195034,VR2W-121037,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2013-09-25 00:03:21,NSW DPI offshore FAD array,FAD Byron Bay,153.63805,-28.5842,8.0,2014-07-27 11:10:31,153.63805,-28.5842,NO
111195027,VR2W-121363,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2013-09-25 00:01:37,NSW DPI offshore FAD array,FAD Tweed Heads,153.6833,-28.162,8.0,2014-08-19 10:59:59,153.6833,-28.162,NO
106007072,VR2W-111014,James Cook University,Townsville Reefs,RECOVERED,2013-09-24 23:20:00,John Brewer Reef,Brewer 2,147.0256,-18.63063,,2014-04-20 00:10:36,147.0256,-18.63063,NO
106007075,VR2W-112760,James Cook University,Townsville Reefs,RECOVERED,2013-09-24 23:20:00,John Brewer Reef,Brewer 3,147.07922,-18.63632,,2014-04-19 21:47:32,147.07922,-18.63632,NO
106006990,VR2W-113955,James Cook University,Townsville Reefs,RECOVERED,2013-09-24 05:15:00,Rib Reef,Rib 2,146.88568,-18.48117,,2014-04-19 22:25:36,146.88568,-18.48117,NO
106006993,VR2W-114061,James Cook University,Townsville Reefs,RECOVERED,2013-09-24 05:15:00,Rib Reef,Rib 3,146.8763,-18.47005,,2014-04-20 06:10:36,146.8763,-18.47005,NO
106006987,VR2W-111010,James Cook University,Townsville Reefs,RECOVERED,2013-09-24 03:15:00,Rib Reef,Rib 1,146.86208,-18.47911,,2014-04-20 06:47:35,146.86208,-18.47911,NO
106006996,VR2W-114062,James Cook University,Townsville Reefs,RECOVERED,2013-09-24 02:15:00,Rib Reef,Rib 4,146.86727,-18.49282,,2014-04-20 21:28:24,146.86727,-18.49282,NO
106007040,VR2W-113957,James Cook University,Townsville Reefs,RECOVERED,2013-09-23 23:20:00,Bramble Reef,Bramble 2,146.67407,-18.42293,,2014-04-21 01:37:38,146.67407,-18.42293,NO
106007037,VR2W-113956,James Cook University,Townsville Reefs,RECOVERED,2013-09-23 22:20:00,Bramble Reef,Bramble 1,146.65961,-18.38078,,2014-04-21 02:25:36,146.65961,-18.38078,NO
106007047,VR2W-113958,James Cook University,Townsville Reefs,RECOVERED,2013-09-23 06:30:00,Bramble Reef,Bramble 3,146.73659,-18.44998,,2014-04-21 00:56:31,146.73659,-18.44998,NO
106007050,VR2W-113959,James Cook University,Townsville Reefs,RECOVERED,2013-09-23 05:40:00,Bramble Reef,Bramble 4,146.75584,-18.43082,,2014-04-21 00:19:36,146.75584,-18.43082,NO
111195160,VR2W-115182,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2013-09-22 00:24:15,Long Reef - the wall,Long Reef,151.329,-33.738,8.0,2014-04-10 12:19:18,151.329,-33.738,NO
136981105,VR2W-109057,The University of Queensland,UQ Project Manta east Australia,RECOVERED,2013-09-19 14:00:00,Lady Elliot Island SEQ,LEI_LHB,152.707983,-24.11345,,2014-02-09 14:00:00,152.707983,-24.11345,NO
113442199,VR2W-113891,QLD Department of Natural Resources and Mines,Logan River Catadromous Fish Migration,RECOVERED,2013-09-19 04:23:00,Upper Logan River,TBWHW,152.74423,-27.95237,,2014-12-10 00:47:17,152.74423,-27.95237,NO
85055350,VR2W-113887,QLD Department of Natural Resources and Mines,Logan River Catadromous Fish Migration,RECOVERED,2013-09-19 01:39:51,Upper Logan River,USSMB,153.0254,-27.80943,,2013-10-23 05:36:43,153.0254,-27.80943,NO
85055467,VR2W-113882,QLD Department of Natural Resources and Mines,Logan River Catadromous Fish Migration,RECOVERED,2013-09-19 00:45:00,Upper Logan River,DSSMD,153.04112,-27.76967,,2013-10-24 00:29:08,153.04112,-27.76967,NO
71787759,VR2W-106230,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2013-09-18 00:08:00,IMOS-ATF Coffs Harbour line,CH 14,153.38241,-29.92855,20.0,2014-11-30 04:41:27,153.38241,-29.92855,NO
132714978,VR2W-109641,Commonwealth Scientific and Industrial Research Organisation,CSIRO: Animal Tagging,RECOVERED,2013-09-17 23:41:00,"Hawks Nest, NSW",MB-2,152.31181,-32.56152,,2014-06-13 00:50:00,152.31181,-32.56152,NO
132714982,VR2W-103374,Commonwealth Scientific and Industrial Research Organisation,CSIRO: Animal Tagging,RECOVERED,2013-09-17 23:36:00,"Hawks Nest, NSW",MB-3,152.32188,-32.55016,,2014-06-13 00:30:00,152.32188,-32.55016,NO
132714984,VR2W-101923,Commonwealth Scientific and Industrial Research Organisation,CSIRO: Animal Tagging,RECOVERED,2013-09-17 23:32:00,"Hawks Nest, NSW",MB-4,152.3309,-32.53993,,2014-06-13 00:15:00,152.3309,-32.53993,NO
132714988,VR2W-103348,Commonwealth Scientific and Industrial Research Organisation,CSIRO: Animal Tagging,RECOVERED,2013-09-17 23:27:00,"Hawks Nest, NSW",MB-5,152.34436,-32.53124,,2014-06-13 00:00:00,152.34436,-32.53124,NO
71787750,VR2W-113131,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2013-09-17 23:05:00,IMOS-ATF Coffs Harbour line,CH 13,153.37406,-29.92862,20.0,2014-11-29 22:40:00,153.37406,-29.92862,NO
71787753,VR2W-106865,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2013-09-16 01:51:00,IMOS-ATF Coffs Harbour line,CH 12,153.36583,-29.92873,20.0,2014-11-29 22:17:00,153.36583,-29.92873,NO
71787743,VR2W-111269,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2013-09-16 00:52:03,IMOS-ATF Coffs Harbour line,CH 11,153.35756,-29.92879,20.0,2014-11-29 21:53:00,153.35756,-29.92879,NO
71787732,VR2W-101708,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2013-09-15 23:58:00,IMOS-ATF Coffs Harbour line,CH 10,153.34915,-29.9288,20.0,2014-11-30 22:04:00,153.34915,-29.9288,NO
71787725,VR2W-120739,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2013-09-15 23:03:47,IMOS-ATF Coffs Harbour line,CH 9,153.34087,-29.92877,20.0,2014-08-16 03:05:00,153.34087,-29.92877,NO
71787722,VR2W-113113,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,LOST,2013-09-15 22:19:46,IMOS-ATF Coffs Harbour line,CH 8,153.332588,-29.92874,20.0,2015-09-07 00:00:00,153.332588,-29.92874,NO
136981230,VR2W-109060,The University of Queensland,UQ Project Manta east Australia,RECOVERED,2013-09-14 00:00:00,Lady Elliot Island SEQ,LEI_Sunset Drift,152.70675,-24.1191333,,2014-02-12 14:00:00,152.70675,-24.1191333,NO
136981299,VR2W-109056,The University of Queensland,UQ Project Manta east Australia,RECOVERED,2013-09-13 00:00:00,Lady Elliot Island SEQ,LEI_Spider's Ledge,152.7139333,-24.1051167,,2014-02-08 14:00:00,152.7139333,-24.1051167,NO
71374014,VR2W-113125,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2013-09-12 04:14:58,IMOS-ATF Coffs Harbour line,CH 1,153.274585,-29.92916,13.0,2014-08-14 09:05:00,153.274585,-29.92916,NO
85055456,VR2W-113925,QLD Department of Natural Resources and Mines,Logan River Catadromous Fish Migration,RECOVERED,2013-09-12 03:18:00,Upper Logan River,DBWDI,152.9664,-27.9857,,2013-10-22 05:39:20,152.9664,-27.9857,NO
71787715,VR2W-106653,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2013-09-12 03:07:13,IMOS-ATF Coffs Harbour line,CH 7,153.324374,-29.92871,20.0,2014-08-14 13:33:00,153.324374,-29.92871,NO
71787712,VR2W-106904,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2013-09-12 02:20:12,IMOS-ATF Coffs Harbour line,CH 6,153.316072,-29.928843,20.0,2014-08-14 12:52:00,153.316072,-29.928843,NO
71787705,VR2W-105855,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2013-09-12 00:50:00,IMOS-ATF Coffs Harbour line,CH 5,153.30771,-29.92869,20.0,2014-08-14 12:28:00,153.30771,-29.92869,NO
71787699,VR2W-109087,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2013-09-12 00:07:05,IMOS-ATF Coffs Harbour line,CH 4,153.2995,-29.92887,20.0,2014-08-14 10:56:00,153.2995,-29.92887,NO
136981202,VR2W-109058,The University of Queensland,UQ Project Manta east Australia,RECOVERED,2013-09-12 00:00:00,Lady Elliot Island SEQ,LEI_Severence,152.7079833,-24.11345,,2014-02-08 14:00:00,152.7079833,-24.11345,NO
136981250,VR2W-109051,The University of Queensland,UQ Project Manta east Australia,RECOVERED,2013-09-12 00:00:00,Lady Elliot Island SEQ,LEI_Tubes,152.7222833,-24.1186833,,2014-02-11 14:00:00,152.7222833,-24.1186833,NO
71787692,VR2W-101694,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2013-09-11 23:13:00,IMOS-ATF Coffs Harbour line,CH 3,153.29126,-29.92901,20.0,2014-08-14 10:06:00,153.29126,-29.92901,NO
71374025,VR2W-120743,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2013-09-11 22:26:00,IMOS-ATF Coffs Harbour line,CH 2,153.283,-29.92903,13.0,2014-08-14 09:35:00,153.283,-29.92903,NO
136114483,VR2W-108068,NSW Department of Primary Industries,NSW DPI - SEACAMS,DEPLOYED,2013-09-11 03:10:00,Sydney,Clovelly Pool,151.2705,-33.917,16.0,,,,NO
136114598,VR2W-106978,NSW Department of Primary Industries,NSW DPI - SEACAMS,DEPLOYED,2013-09-11 00:25:00,Sydney,Magic Point,151.2652,-33.9563,19.0,,,,NO
111318933,VR2W-122996,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-09-10 21:00:00,Wenlock River,Cloughs landing,141.90041,-12.21563,2.0,2014-10-22 02:40:00,141.90041,-12.21563,NO
111195223,VR2W-121044,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2013-09-09 00:39:15,NSW DPI offshore FAD array,Wave Recorder Coffs Harbour,153.269722,-30.361389,12.0,2014-07-27 11:09:10,153.269722,-30.361389,NO
111195208,VR2W-114420,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2013-09-09 00:38:40,NSW DPI offshore FAD array,Wave Recorder Byron Bay,153.694,-28.867,12.0,2014-07-20 11:01:33,153.694,-28.867,NO
111195167,VR2W-111357,NSW Department of Primary Industries,NSW DPI Coastal and Estuarine Fish Tracking (CEFT),RECOVERED,2013-09-09 00:29:09,NSW DPI offshore FAD array,Coffs Harbour Mooring 100m,153.283,-30.2667,25.0,2014-05-23 10:49:15,153.283,-30.2667,NO
81992573,VR2W-122928,QLD Department of Natural Resources and Mines,Logan River Catadromous Fish Migration,RECOVERED,2013-09-05 02:40:00,Upper Logan River,LREB,153.09268,-27.76565,,2013-10-17 01:06:23,153.09268,-27.76565,NO
81992576,VR2W-113915,QLD Department of Natural Resources and Mines,Logan River Catadromous Fish Migration,RECOVERED,2013-09-05 01:30:00,Upper Logan River,LREC,153.11747222,-27.73594444,,2013-10-17 00:35:06,153.11747222,-27.73594444,NO
